gender,mem_year,mem_month,mem_day,total_spending,total_reward,total_offer_completed_bogo,total_offer_completed_discount,total_offer_completed_informational,average_offer_difficulty_bogo,average_offer_difficulty_discount,average_offer_difficulty_informational,average_offer_duration_bogo,average_offer_duration_discount,average_offer_duration_informational,total_email_offers_bogo,total_email_offers_discount,total_email_offers_informational,total_mobile_offers_bogo,total_mobile_offers_discount,total_mobile_offers_informational,total_offer_received_bogo,total_offer_received_discount,total_offer_received_informational,total_reward_earned_bogo,total_reward_earned_discount,total_reward_earned_informational,total_social_offers_bogo,total_social_offers_discount,total_social_offers_informational,total_spent_on_offer_bogo,total_spent_on_offer_discount,total_spent_on_offer_informational,total_offer_viewed_bogo,total_offer_viewed_discount,total_offer_viewed_informational,total_web_offers_bogo,total_web_offers_discount,total_web_offers_informational,total_offer_received,total_offer_viewed,total_offer_completed,total_email_offers,total_web_offers,total_social_offers,total_mobile_offers,total_reward_earned,total_spent_on_offer,average_offer_difficulty,average_offer_duration,age,income,p_id
1,2014,1,17,144.47,5.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.99,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,24.99,5.0,4.5,69.0,93000.0,6537
1,2017,4,30,137.7,24.0,2.0,3.0,0.0,7.5,13.333333333333336,0.0,7.0,10.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,15.0,9.0,0.0,2.0,3.0,0.0,72.25999999999998,112.37,0.0,2.0,2.0,0.0,2.0,3.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,24.0,184.63,11.0,8.8,73.0,69000.0,13209
0,2017,8,5,124.5,15.0,1.0,2.0,0.0,10.0,12.333333333333336,0.0,7.0,8.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,10.0,5.0,0.0,1.0,3.0,0.0,68.07000000000001,41.71,0.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,15.0,109.78000000000002,11.75,7.75,70.0,90000.0,427
0,2018,2,19,724.58,15.0,1.0,2.0,0.0,10.0,8.5,0.0,5.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,10.0,5.0,0.0,1.0,2.0,0.0,654.2299999999998,64.67,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,718.9,9.0,6.333333333333332,44.0,78000.0,7413
2,2017,1,10,147.99,23.0,1.0,1.0,0.0,10.0,7.0,0.0,5.0,7.0,3.25,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,10.0,3.0,0.0,1.0,1.0,4.0,39.58,106.58,48.16,1.0,1.0,4.0,1.0,1.0,4.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,13.0,194.32,2.833333333333333,4.166666666666667,49.0,95000.0,12678
0,2016,10,17,1004.98,20.0,3.0,1.0,0.0,5.0,20.0,0.0,5.666666666666668,10.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,15.0,5.0,0.0,3.0,1.0,1.0,951.64,20.65,47.94,3.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,20.0,1020.23,7.0,6.2,67.0,101000.0,2648
2,2016,8,13,240.58,31.0,3.0,2.0,0.0,8.333333333333334,7.0,0.0,7.0,7.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,25.0,6.0,0.0,3.0,2.0,1.0,225.37,96.78,15.21,3.0,2.0,1.0,3.0,2.0,1.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,31.0,337.36,6.5,6.5,67.0,85000.0,4151
1,2014,11,5,51.77000000000002,7.0,0.0,3.0,0.0,5.0,9.0,0.0,7.0,8.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,3.0,1.0,5.46,43.36,5.46,0.0,3.0,1.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,7.0,54.28,6.4,6.8,54.0,60000.0,13833
1,2017,12,3,18.860000000000007,0.0,0.0,0.0,0.0,10.0,13.5,0.0,6.0,8.5,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,8.15,18.69,4.92,2.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,31.76,9.4,6.6,35.0,34000.0,15970
1,2015,8,29,54.35,7.0,1.0,1.0,0.0,7.5,10.0,0.0,6.0,8.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,30.48,35.14,0.0,2.0,1.0,0.0,2.0,2.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,7.0,65.62,8.75,7.25,66.0,36000.0,1932
1,2016,4,28,102.48,10.0,1.0,2.0,0.0,5.0,8.5,0.0,5.0,7.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,0.0,1.0,2.0,2.0,89.43,51.36,64.17,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,10.0,204.96,4.4,5.4,67.0,79000.0,10428
1,2016,3,2,101.77,26.0,1.0,2.0,0.0,10.0,7.0,0.0,7.0,7.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,6.0,0.0,1.0,2.0,1.0,23.21,86.66000000000004,0.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,16.0,109.87,6.0,6.0,62.0,54000.0,11999
1,2018,7,5,5.65,0.0,0.0,0.0,0.0,8.333333333333334,10.0,0.0,6.0,10.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6099999999999985,1.96,0.0,4.0,1.0,0.0,6.0,1.0,0.0,7.0,5.0,0.0,7.0,7.0,7.0,7.0,0.0,9.57,8.571428571428571,6.571428571428571,44.0,72000.0,413
0,2017,3,25,321.33,37.0,3.0,1.0,0.0,8.333333333333334,10.0,0.0,6.333333333333332,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,25.0,2.0,0.0,3.0,1.0,0.0,348.97,65.69,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,27.0,414.66,8.75,6.5,57.0,118000.0,11186
1,2016,2,17,127.23,32.0,3.0,2.0,0.0,6.666666666666668,15.0,0.0,6.333333333333332,8.5,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,20.0,7.0,0.0,3.0,2.0,0.0,127.23,84.99000000000002,0.0,3.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,27.0,212.22000000000003,10.0,7.2,18.0,49000.0,7164
0,2017,12,22,99.98,4.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,10.0,3.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,91.98,35.86,0.0,2.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,127.84,5.0,6.75,21.0,35000.0,13828
1,2018,2,8,0.0,0.0,0.0,0.0,0.0,7.5,20.0,0.0,6.0,10.0,3.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,6.0,2.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,9.166666666666666,6.5,63.0,49000.0,9189
0,2017,8,27,23.9,10.0,1.0,0.0,0.0,7.5,7.0,0.0,5.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,13.27,5.6099999999999985,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,18.88,7.333333333333332,5.666666666666668,45.0,56000.0,7965
1,2016,1,27,133.79,7.0,1.0,1.0,0.0,5.0,10.0,0.0,7.0,10.0,3.25,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,4.0,10.95,90.86,46.36,0.0,1.0,3.0,1.0,1.0,4.0,6.0,4.0,2.0,6.0,6.0,6.0,6.0,7.0,148.17,2.5,5.0,66.0,66000.0,12258
0,2017,3,26,139.54000000000002,8.0,0.0,1.0,0.0,10.0,13.5,0.0,5.0,8.5,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,64.11,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,64.11,9.25,6.25,50.0,72000.0,4109
0,2017,1,22,179.29000000000005,10.0,0.0,3.0,0.0,5.0,12.333333333333336,0.0,5.0,9.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,10.0,0.0,1.0,3.0,1.0,0.0,208.3,38.64,0.0,3.0,1.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,10.0,246.94,8.4,7.0,53.0,49000.0,13335
0,2018,1,2,15.66,0.0,0.0,0.0,0.0,7.5,7.0,0.0,6.0,7.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,13.489999999999998,6.5600000000000005,0.0,1.0,1.0,0.0,2.0,1.0,3.0,6.0,2.0,0.0,6.0,6.0,6.0,6.0,0.0,20.05,3.6666666666666665,5.166666666666667,22.0,39000.0,11073
0,2018,3,18,2.02,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,3.5,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.27,0.0,0.75,3.0,0.0,1.0,3.0,0.0,2.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,2.02,6.0,4.4,32.0,47000.0,9794
1,2014,2,7,75.3,15.0,5.0,0.0,0.0,7.727272727272727,0.0,0.0,6.090909090909091,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,25.0,0.0,0.0,11.0,0.0,0.0,195.58,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,5.0,11.0,11.0,11.0,11.0,25.0,195.58,7.727272727272727,6.090909090909091,72.0,39000.0,13314
0,2018,2,20,147.67000000000004,30.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,10.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,122.44,25.23,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,4.0,4.0,4.0,4.0,10.0,147.67,10.0,7.0,67.0,104000.0,15500
1,2017,12,31,19.35,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.5,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,47.82,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,47.82,10.0,6.5,33.0,75000.0,4401
1,2018,7,20,20.02,5.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,3.5,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,11.63,0.0,4.31,2.0,0.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,15.939999999999998,2.5,4.75,42.0,64000.0,14274
0,2015,10,24,209.1,32.0,3.0,2.0,0.0,8.333333333333334,15.0,0.0,5.666666666666668,8.5,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,25.0,7.0,0.0,3.0,2.0,0.0,118.64,96.39,0.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,32.0,215.03,11.0,6.8,63.0,79000.0,10702
1,2017,1,23,182.22,21.0,2.0,2.0,0.0,7.5,7.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,15.0,6.0,0.0,2.0,2.0,0.0,99.14,132.65,0.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,21.0,231.79,7.25,7.0,35.0,59000.0,5282
1,2016,12,23,128.31,15.0,2.0,1.0,0.0,5.0,20.0,0.0,5.666666666666668,10.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0,5.0,0.0,3.0,1.0,1.0,84.2,28.38000000000001,19.01,3.0,0.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,15.0,131.59,7.0,6.0,65.0,55000.0,10865
1,2017,1,18,51.75,10.0,1.0,0.0,0.0,10.0,15.0,0.0,7.0,8.5,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,10.0,0.0,0.0,1.0,2.0,3.0,22.39,13.9,22.41,1.0,0.0,3.0,1.0,2.0,3.0,6.0,4.0,1.0,6.0,6.0,6.0,6.0,10.0,58.7,6.666666666666668,5.5,50.0,30000.0,279
1,2018,1,23,6.26,0.0,0.0,0.0,0.0,5.0,8.5,0.0,5.0,8.5,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.26,1.66,0.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,1.92,5.5,6.25,20.0,39000.0,12665
1,2018,1,14,20.04,15.0,2.0,0.0,0.0,6.666666666666668,8.5,0.0,6.333333333333332,7.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,15.0,0.0,0.0,3.0,2.0,1.0,40.08,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,6.0,3.0,2.0,6.0,6.0,6.0,6.0,15.0,40.08,6.166666666666668,6.166666666666668,59.0,89000.0,15039
1,2015,11,25,187.52,12.0,1.0,1.0,0.0,10.0,10.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,70.09,68.84,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,138.93,10.0,6.0,39.0,99000.0,4639
1,2015,4,3,32.95,0.0,0.0,0.0,0.0,5.0,7.0,0.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,13.3,6.63,13.02,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,32.95,4.25,5.5,98.0,37000.0,7758
1,2018,5,21,11.14,3.0,0.0,0.0,0.0,7.5,10.0,0.0,5.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.67,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,5.67,8.333333333333334,5.666666666666668,46.0,34000.0,13405
1,2017,7,30,16.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,7.0,7.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,19.3,5.82,4.28,3.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,29.4,7.4,6.4,28.0,65000.0,11951
0,2018,7,19,37.63,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.5,4.0,79.0,100000.0,15124
0,2017,4,3,273.96000000000004,50.0,6.0,0.0,0.0,10.0,0.0,0.0,6.333333333333332,0.0,4.0,6.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,1.0,60.0,0.0,0.0,6.0,0.0,1.0,363.61,0.0,20.74,6.0,0.0,1.0,6.0,0.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,60.0,384.35,8.571428571428571,6.0,53.0,91000.0,15240
1,2017,12,3,171.02,21.0,2.0,5.0,0.0,6.666666666666668,10.0,0.0,6.333333333333332,9.4,0.0,3.0,5.0,0.0,3.0,5.0,0.0,3.0,5.0,0.0,15.0,10.0,0.0,3.0,5.0,0.0,132.11,302.12,0.0,3.0,4.0,0.0,3.0,5.0,0.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,25.0,434.23,8.75,8.25,74.0,60000.0,15420
1,2018,5,16,14.25,3.0,0.0,1.0,0.0,7.5,13.5,0.0,7.0,8.5,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,10.11,10.09,0.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,20.2,8.4,7.0,31.0,36000.0,13813
1,2017,9,26,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.880000000000001,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.880000000000001,0.0,4.0,29.0,65000.0,15690
1,2017,3,11,55.18000000000001,11.0,1.0,1.0,0.0,6.666666666666668,7.0,0.0,5.666666666666668,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,1.0,0.0,42.68999999999999,12.6,0.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,8.0,55.28999999999999,6.75,6.0,80.0,34000.0,781
1,2017,8,7,280.97,9.0,0.0,3.0,0.0,10.0,9.0,0.0,5.0,7.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,313.94,0.0,1.0,3.0,0.0,1.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,313.94,9.25,6.5,60.0,108000.0,11207
1,2018,6,29,13.05,0.0,0.0,0.0,0.0,10.0,10.0,0.0,7.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.93,7.83,0.55,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,9.31,7.5,6.25,77.0,49000.0,16455
0,2013,8,26,40.76000000000001,10.0,1.0,1.0,0.0,7.5,20.0,0.0,7.0,10.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,32.22000000000001,30.49,8.54,2.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,10.0,71.25,8.75,6.75,26.0,72000.0,538
1,2016,8,3,299.68000000000006,30.0,6.0,0.0,0.0,8.333333333333334,0.0,0.0,6.333333333333332,0.0,3.0,6.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,1.0,50.0,0.0,0.0,6.0,0.0,1.0,715.1099999999999,0.0,65.00999999999999,6.0,0.0,1.0,6.0,0.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,50.0,780.1199999999999,7.142857142857142,5.857142857142858,62.0,111000.0,859
0,2017,8,17,210.78,13.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,39.14,0.0,26.37,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,65.51,5.0,5.0,58.0,77000.0,11144
1,2017,12,31,22.37,7.0,1.0,0.0,0.0,5.0,7.0,0.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,11.79,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,11.79,4.25,5.5,59.0,59000.0,16298
0,2017,5,4,74.37,27.0,1.0,1.0,0.0,10.0,10.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,37.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,12.0,74.0,10.0,6.0,25.0,41000.0,16096
1,2018,5,15,64.27000000000001,4.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,8.5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,66.56,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,66.56,10.0,8.5,53.0,73000.0,41
0,2017,4,1,68.35,22.0,2.0,2.0,0.0,7.5,15.0,0.0,6.0,8.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,15.0,7.0,0.0,2.0,2.0,0.0,53.39,52.44,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,22.0,105.83,11.25,7.25,59.0,79000.0,5873
1,2016,4,30,403.45000000000016,28.0,3.0,2.0,0.0,6.666666666666668,7.0,0.0,5.0,7.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,20.0,6.0,0.0,3.0,2.0,0.0,240.38,176.19,0.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,416.57,6.8,5.8,52.0,98000.0,13586
1,2018,5,4,16.26,10.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0,7.0,3.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,3.75,4.75,45.0,67000.0,1936
1,2015,1,21,44.34,14.0,1.0,3.0,0.0,5.0,13.333333333333336,0.0,5.0,9.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,5.0,9.0,0.0,1.0,3.0,0.0,19.630000000000006,48.25,0.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,14.0,67.88,11.25,8.0,34.0,59000.0,5882
1,2016,7,25,185.52,20.0,3.0,0.0,0.0,6.666666666666668,0.0,0.0,5.0,0.0,3.75,3.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,4.0,20.0,0.0,0.0,3.0,0.0,4.0,131.02,0.0,146.95999999999995,3.0,0.0,4.0,3.0,0.0,4.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,20.0,277.98,2.8571428571428568,4.285714285714286,49.0,83000.0,6233
1,2016,1,4,67.66,10.0,1.0,2.0,0.0,7.5,8.5,0.0,6.0,7.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,19.95,45.9,0.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,10.0,65.85,8.0,6.5,59.0,58000.0,15744
1,2016,10,6,96.93,15.0,2.0,0.0,0.0,7.5,0.0,0.0,5.0,0.0,3.25,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,15.0,0.0,0.0,2.0,0.0,4.0,50.93000000000001,0.0,83.38,2.0,0.0,3.0,2.0,0.0,4.0,6.0,5.0,2.0,6.0,6.0,6.0,6.0,15.0,134.31,2.5,3.8333333333333335,65.0,39000.0,14947
0,2017,4,21,137.0,10.0,2.0,0.0,0.0,5.0,7.0,0.0,5.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,10.0,0.0,0.0,2.0,1.0,1.0,137.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,10.0,137.0,4.25,5.0,51.0,113000.0,796
0,2016,1,2,210.8,26.0,3.0,2.0,0.0,6.666666666666668,10.0,0.0,7.0,8.5,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,20.0,4.0,0.0,3.0,2.0,0.0,138.28,141.96,0.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,280.24,8.0,7.6,61.0,76000.0,2606
1,2015,10,22,221.81,4.0,0.0,2.0,0.0,0.0,13.333333333333336,0.0,0.0,8.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,153.87,151.46,0.0,3.0,3.0,0.0,3.0,3.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,4.0,305.33,6.666666666666668,6.0,76.0,84000.0,2732
0,2017,1,6,31.78,0.0,0.0,0.0,0.0,10.0,20.0,0.0,7.0,10.0,3.1428571428571432,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,7.0,11.02,14.61,41.05,1.0,0.0,6.0,1.0,1.0,7.0,9.0,7.0,0.0,9.0,9.0,9.0,9.0,0.0,66.67999999999999,3.333333333333333,4.333333333333333,20.0,49000.0,7841
0,2018,3,13,33.18,5.0,1.0,0.0,0.0,5.0,10.0,0.0,7.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,2.0,1.0,24.57,6.22,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,5.0,30.79,6.25,6.25,51.0,58000.0,13500
1,2017,8,3,18.43,2.0,0.0,1.0,0.0,8.75,10.0,0.0,5.0,7.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,3.0,14.88,14.07,9.5,4.0,0.0,3.0,4.0,1.0,3.0,8.0,7.0,1.0,8.0,8.0,8.0,8.0,2.0,38.45,5.625,4.5,22.0,33000.0,16235
